"Mon Feb 14 04:27:38 -0500 2011",41.7861,-88.0232
"Mon Feb 14 04:27:42 -0500 2011",33.9062,-117.494
"Mon Feb 14 04:27:47 -0500 2011",40.6869,-73.8724
"Mon Feb 14 04:28:18 -0500 2011",40.5722,-75.7528
"Mon Feb 14 04:28:20 -0500 2011",37.9411,-122.328
"Mon Feb 14 04:28:24 -0500 2011",42.3562,-122.888
"Mon Feb 14 04:28:35 -0500 2011",47.6091,-122.31
"Mon Feb 14 04:28:35 -0500 2011",33.9013,-118.353
"Mon Feb 14 04:28:52 -0500 2011",36.5014,-87.3036
"Mon Feb 14 04:29:06 -0500 2011",32.7047,-116.995
"Mon Feb 14 04:29:23 -0500 2011",33.9612,-118.329
"Mon Feb 14 04:29:24 -0500 2011",34.0398,-118.462
"Mon Feb 14 04:29:30 -0500 2011",36.1926,-115.326
"Mon Feb 14 04:29:55 -0500 2011",33.6079,-101.908
"Mon Feb 14 04:30:35 -0500 2011",48.4419,-123.335
"Mon Feb 14 04:30:56 -0500 2011",-25.1,-50.1608
"Mon Feb 14 04:31:00 -0500 2011",3.11164,101.587
"Mon Feb 14 04:31:04 -0500 2011",19.3727,-99.1471
"Mon Feb 14 04:31:34 -0500 2011",34.16,-118.446
"Mon Feb 14 04:31:43 -0500 2011",-6.3021,107.106
"Mon Feb 14 04:31:59 -0500 2011",45.5315,-122.696
"Mon Feb 14 04:31:59 -0500 2011",34.526,-117.336
"Mon Feb 14 04:32:11 -0500 2011",37.9123,-122.282
"Mon Feb 14 04:32:23 -0500 2011",39.2383,-95.4667
"Mon Feb 14 04:32:58 -0500 2011",1.29341,103.859
"Mon Feb 14 04:33:01 -0500 2011",18.4658,-69.9928
"Mon Feb 14 04:33:01 -0500 2011",41.4461,-88.1832
"Mon Feb 14 04:33:03 -0500 2011",44.5036,-88.0765
"Mon Feb 14 04:33:08 -0500 2011",36.248,-115.168
"Mon Feb 14 04:33:17 -0500 2011",42.4546,-83.0908
"Mon Feb 14 04:33:43 -0500 2011",47.6694,-117.163
"Mon Feb 14 04:33:58 -0500 2011",-23.5489,-46.6388
"Mon Feb 14 04:34:02 -0500 2011",37.3189,-121.992
"Mon Feb 14 04:34:25 -0500 2011",19.3727,-99.1471
"Mon Feb 14 04:34:34 -0500 2011",34.0843,-118.128
"Mon Feb 14 04:34:42 -0500 2011",36.8698,-119.77
"Mon Feb 14 04:34:52 -0500 2011",-20.51,-43.8592
"Mon Feb 14 04:35:05 -0500 2011",35.5035,-89.71
"Mon Feb 14 04:35:22 -0500 2011",30.465,-87.2201
"Mon Feb 14 04:35:42 -0500 2011",34.0619,-118.283
"Mon Feb 14 04:36:07 -0500 2011",33.9407,-118.348
"Mon Feb 14 04:36:40 -0500 2011",38.5693,-121.465
"Mon Feb 14 04:37:00 -0500 2011",-23.5489,-46.6388
"Mon Feb 14 04:37:03 -0500 2011",32.8539,-116.832
"Mon Feb 14 04:37:48 -0500 2011",47.7611,-122.35
"Mon Feb 14 04:37:58 -0500 2011",-8.53336,115.289
"Mon Feb 14 04:37:59 -0500 2011",37.7606,-122.435
"Mon Feb 14 04:39:12 -0500 2011",41.9364,-87.7981
"Mon Feb 14 04:40:31 -0500 2011",36.8452,-76.0423
"Mon Feb 14 04:42:02 -0500 2011",16.0508,120.342
"Mon Feb 14 04:43:49 -0500 2011",34.0451,-118.252
"Mon Feb 14 04:47:23 -0500 2011",40.0098,-82.9844
"Mon Feb 14 04:47:45 -0500 2011",33.7674,-117.959
"Mon Feb 14 04:47:47 -0500 2011",31.0427,-97.386
"Mon Feb 14 04:49:44 -0500 2011",41.6699,-71.1538
"Mon Feb 14 04:51:28 -0500 2011",38.6249,-121.389
"Mon Feb 14 04:51:28 -0500 2011",40.8712,-73.8826
"Mon Feb 14 04:51:32 -0500 2011",30.4975,-86.159
"Mon Feb 14 04:51:44 -0500 2011",39.9474,-75.3008
"Mon Feb 14 04:52:44 -0500 2011",-8.53336,115.289
"Mon Feb 14 04:53:00 -0500 2011",-6.55932,106.716
"Mon Feb 14 04:53:28 -0500 2011",28.9302,-82.5705
"Mon Feb 14 04:53:52 -0500 2011",-6.15936,106.864
"Mon Feb 14 04:56:19 -0500 2011",40.8034,-96.6501
"Mon Feb 14 04:57:17 -0500 2011",1.39184,103.99
"Mon Feb 14 04:58:18 -0500 2011",37.2342,-119.172
"Mon Feb 14 04:58:41 -0500 2011",34.0756,-118.376
"Mon Feb 14 04:59:56 -0500 2011",40.4604,-90.6996
"Mon Feb 14 05:03:03 -0500 2011",-6.55932,106.716
"Mon Feb 14 05:04:05 -0500 2011",3.13702,101.785
"Mon Feb 14 05:07:50 -0500 2011",32.734,-96.6479
"Mon Feb 14 05:08:06 -0500 2011",-6.21726,106.819
"Mon Feb 14 05:09:07 -0500 2011",40.5364,-74.361
"Mon Feb 14 05:10:27 -0500 2011",41.9077,-87.6887
"Mon Feb 14 05:11:56 -0500 2011",27.4793,-82.7043
"Mon Feb 14 05:13:59 -0500 2011",-6.17371,106.904
"Mon Feb 14 05:14:12 -0500 2011",-6.17371,106.904
"Mon Feb 14 05:16:16 -0500 2011",-6.17371,106.904
"Mon Feb 14 05:17:49 -0500 2011",43.3556,-80.2862
"Mon Feb 14 05:20:27 -0500 2011",43.6428,-79.4265
"Mon Feb 14 05:21:52 -0500 2011",41.9059,-87.6883
"Mon Feb 14 05:22:10 -0500 2011",-6.25478,106.827
"Mon Feb 14 05:22:18 -0500 2011",33.8171,-118.367
"Mon Feb 14 05:22:25 -0500 2011",37.3777,-120.711
"Mon Feb 14 05:22:32 -0500 2011",47.2691,-122.319
"Mon Feb 14 05:22:34 -0500 2011",33.6108,-117.712
"Mon Feb 14 05:22:37 -0500 2011",33.9613,-118.329
"Mon Feb 14 05:22:39 -0500 2011",34.0899,-118.331
"Mon Feb 14 05:22:55 -0500 2011",33.889,-118.144
"Mon Feb 14 05:22:56 -0500 2011",34.0496,-118.204
"Mon Feb 14 05:22:57 -0500 2011",32.828,-117.278
"Mon Feb 14 05:23:11 -0500 2011",32.7945,-117.126
"Mon Feb 14 05:23:28 -0500 2011",33.9062,-117.494
"Mon Feb 14 05:23:38 -0500 2011",33.9612,-118.329
"Mon Feb 14 05:23:45 -0500 2011",34.135,-117.538
"Mon Feb 14 05:23:47 -0500 2011",33.9628,-118.236
"Mon Feb 14 05:24:06 -0500 2011",34.1323,-117.43
"Mon Feb 14 05:24:28 -0500 2011",33.9641,-118.329
"Mon Feb 14 05:24:30 -0500 2011",34.0958,-118.352
"Mon Feb 14 05:24:31 -0500 2011",34.2096,-118.45
"Mon Feb 14 05:25:32 -0500 2011",33.9613,-118.329
"Mon Feb 14 05:25:39 -0500 2011",27.6822,-97.3871
"Mon Feb 14 05:26:27 -0500 2011",34.0834,-117.935
"Mon Feb 14 05:27:15 -0500 2011",34.17,-118.3
"Mon Feb 14 05:27:20 -0500 2011",40.8289,-73.9476
"Mon Feb 14 05:27:31 -0500 2011",35.9293,-94.9637
"Mon Feb 14 05:28:34 -0500 2011",-6.24383,106.851
"Mon Feb 14 05:28:51 -0500 2011",33.9641,-118.329
"Mon Feb 14 05:29:23 -0500 2011",34.2501,-118.522
"Mon Feb 14 05:29:46 -0500 2011",34.2096,-118.45
"Mon Feb 14 05:29:59 -0500 2011",33.9641,-118.329
"Mon Feb 14 05:30:13 -0500 2011",33.9641,-118.329
"Mon Feb 14 05:30:24 -0500 2011",33.6983,-117.77
"Mon Feb 14 05:30:34 -0500 2011",40.7625,-111.86
"Mon Feb 14 05:32:23 -0500 2011",33.7129,-112.148
"Mon Feb 14 05:33:05 -0500 2011",33.9612,-118.329
"Mon Feb 14 05:33:17 -0500 2011",57.8208,-152.372
"Mon Feb 14 05:33:18 -0500 2011",52.2385,5.16812
"Mon Feb 14 05:33:26 -0500 2011",33.6747,-117.258
